Raw Channel One;Raw Channel Two;Raw Channel Three;Raw Channel Four;Raw Channel Z;Raw EMG;Raw EMG Reference;Raw Ground One;Raw Ground Two;Raw Blink Channel;Timestamp;Movement;Threshold
14713718;2976084;8008624;12762357;-5073643;1392030;-9411860;0;0;-3124189;630724;0;9975
14711191;2975368;8006859;12762118;-5076933;1502704;-9376956;0;0;-3129244;630726;0;9975
14705945;2974653;8002711;12757159;-5076456;1321983;-9357834;0;0;-3140831;630728;0;9975
14701177;2972078;7998515;12752820;-5073500;981521;-9361792;0;0;-3152180;630730;0;9975
14698745;2968836;7996512;12750054;-5075598;639057;-9331656;0;0;-3157425;630732;0;9975
14698602;2968025;7995415;12750341;-5077410;371885;-9291697;0;0;-3157949;630734;0;9975
14698459;2968597;7996655;12749101;-5072689;282478;-9269953;0;0;-3153276;630736;0;9975
14704610;2971983;8002520;12753535;-5067873;459098;-9347487;0;0;-3140688;630738;0;9975
14708806;2973366;8006859;12754584;-5067444;804710;-9412051;0;0;-3129053;630740;0;9975
14708806;2969932;8005429;12752248;-5072403;1167822;-9413720;0;0;-3124761;630742;0;9975
14708854;2968168;8003617;12754775;-5081511;1429605;-9395934;0;0;-3127909;630744;0;9975
14705468;2967167;8000660;12751533;-5084658;1521873;-9391452;0;0;-3131866;630746;0;9975
14696170;2960825;7992840;12742568;-5086756;1338911;-9363127;0;0;-3147030;630748;0;9975
14691545;2956772;7989073;12736035;-5087900;1002693;-9311486;0;0;-3160524;630750;0;9975
14685680;2952671;7983494;12731458;-5089140;663709;-9279538;0;0;-3168630;630752;0;9975
14684011;2950907;7981253;12729169;-5088997;401353;-9272481;0;0;-3170490;630754;0;9975
14688302;2955103;7986832;12731124;-5081987;318193;-9257174;0;0;-3163767;630756;0;9975
14691259;2958011;7991648;12734605;-5078554;505399;-9264517;0;0;-3152513;630758;0;9975
14693500;2957535;7993603;12735320;-5080032;873375;-9253646;0;0;-3143120;630760;0;9975
14694263;2955150;7992697;12735892;-5086422;1217413;-9266472;0;0;-3140783;630762;0;9975
14693548;2954435;7990981;12735416;-5091810;1472377;-9257508;0;0;-3141212;630764;0;9975
14688398;2950811;7986355;12733174;-5099344;1557588;-9254933;0;0;-3149557;630766;0;9975
14690734;2955580;7989216;12736846;-5092478;1344061;-9326077;0;0;-3154278;630768;0;9975
14691116;2958536;7991600;12737752;-5086184;1008129;-9273863;0;0;-3163862;630770;0;9975
14688875;2956152;7989359;12735559;-5086136;660801;-9273816;0;0;-3171301;630772;0;9975
14687539;2955961;7985735;12733556;-5084896;413894;-9270144;0;0;-3173303;630774;0;9975
14690830;2958345;7988739;12734605;-5079079;337839;-9279633;0;0;-3164768;630776;0;9975
14698745;2965641;7997561;12743283;-5073786;513124;-9318638;0;0;-3149891;630778;0;9975
14702703;2968025;8001376;12749005;-5073595;836563;-9383488;0;0;-3140783;630780;0;9975
14705278;2967501;8001519;12752105;-5077791;1167488;-9394742;0;0;-3135490;630782;0;9975
14706661;2968979;8001757;12754346;-5079079;1438903;-9365416;0;0;-3129911;630784;0;9975
14707710;2971887;8002758;12756778;-5078268;1525497;-9392119;0;0;-3132820;630786;0;9975
14707042;2976513;8001996;12755824;-5073261;1352071;-9334469;0;0;-3140020;630788;0;9975
14701606;2974987;7997942;12753154;-5072785;1004600;-9279156;0;0;-3151178;630790;0;9975
14698888;2970886;7995844;12754203;-5073786;616312;-9336758;0;0;-3157043;630792;0;9975
14697982;2970171;7997179;12753678;-5074835;337505;-9340716;0;0;-3158426;630794;0;9975
14702226;2973318;8000565;12753202;-5070400;241565;-9365416;0;0;-3151083;630796;0;9975
14707853;2978659;8005524;12757159;-5063725;419426;-9374428;0;0;-3139210;630798;0;9975
14709045;2977800;8004952;12756730;-5064058;758695;-9422064;0;0;-3132295;630800;0;9975
14704896;2970838;7999993;12754251;-5073357;1119136;-9468413;0;0;-3131342;630802;0;9975
14704229;2968740;7998753;12755061;-5080509;1389360;-9435940;0;0;-3129816;630804;0;9975
14700509;2968454;7994652;12752486;-5082989;1465892;-9436131;0;0;-3138494;630806;0;9975
14697219;2968311;7991744;12750674;-5082035;1287794;-9405327;0;0;-3150463;630808;0;9975
14694120;2968216;7989312;12747861;-5079079;942754;-9387637;0;0;-3158569;630810;0;9975
14692737;2967214;7988835;12749673;-5077553;601625;-9338332;0;0;-3163147;630812;0;9975
14696504;2971935;7992459;12754632;-5073881;354242;-9306002;0;0;-3158998;630814;0;9975
14696504;2971792;7993031;12753535;-5069876;273036;-9301949;0;0;-3154611;630816;0;9975
14701320;2974892;7996464;12756730;-5064821;441932;-9369183;0;0;-3143883;630818;0;9975
14703418;2974796;7998753;12756158;-5065775;783920;-9405614;0;0;-3135061;630820;0;9975
14702417;2970171;7997847;12754394;-5073309;1137924;-9396220;0;0;-3131103;630822;0;9975
14703180;2969932;7998038;12754918;-5078888;1387882;-9407092;0;0;-3127575;630824;0;9975
14698364;2966213;7994128;12750054;-5085421;1479530;-9389115;0;0;-3135538;630826;0;9975
14694072;2961540;7989836;12744380;-5088091;1308584;-9323311;0;0;-3148413;630828;0;9975
14698602;2967882;7994748;12747813;-5077696;988197;-9259940;0;0;-3153086;630830;0;9975
14702226;2972984;7999135;12753535;-5072165;641298;-9280539;0;0;-3153372;630832;0;9975
14700700;2972269;7996464;12750817;-5072594;366163;-9310914;0;0;-3154278;630834;0;9975
14698411;2970505;7993269;12747575;-5072308;274229;-9306384;0;0;-3150940;630836;0;9975
14701272;2971458;7997418;12748433;-5068207;462961;-9332801;0;0;-3140116;630838;0;9975
14700748;2967453;7996464;12746240;-5070925;795126;-9386492;0;0;-3134727;630840;0;9975
14702512;2965879;7997561;12748147;-5077171;1134491;-9378768;0;0;-3131103;630842;0;9975
14700223;2963352;7995177;12747718;-5084229;1385498;-9420491;0;0;-3132057;630844;0;9975
14699270;2963734;7995511;12746478;-5084229;1470565;-9435511;0;0;-3136492;630846;0;9975
14701082;2966785;7996226;12748052;-5077458;1310539;-9342480;0;0;-3142404;630848;0;9975
14697028;2964973;7991648;12744618;-5076742;994205;-9227419;0;0;-3152466;630850;0;9975
14697982;2966261;7993031;12746001;-5074453;665617;-9153462;0;0;-3155279;630852;0;9975
14700795;2967882;7995654;12748338;-5072498;388765;-9218073;0;0;-3154278;630854;0;9975
14699365;2968407;7995987;12748052;-5069542;265073;-9296656;0;0;-3150844;630856;0;9975
14703990;2970123;8000231;12750197;-5068207;462245;-9319354;0;0;-3136682;630858;0;9975
14710857;2973842;8006812;12755300;-5065727;825309;-9367276;0;0;-3121424;630860;0;9975
14714528;2975750;8008957;12760116;-5068445;1155328;-9458876;0;0;-3113460;630862;0;9975
14712049;2974605;8005715;12758399;-5074310;1418495;-9426308;0;0;-3114891;630864;0;9975
14709188;2972412;8004046;12756921;-5079508;1523781;-9331561;0;0;-3122854;630866;0;9975
14708234;2973032;8003474;12755347;-5076265;1321506;-9302235;0;0;-3134775;630868;0;9975
14703513;2970886;7998753;12751056;-5074883;964117;-9330464;0;0;-3147650;630870;0;9975
14702369;2969932;7997609;12753202;-5075169;605869;-9360028;0;0;-3151512;630872;0;9975
14704610;2975035;8000422;12754870;-5071545;310754;-9449721;0;0;-3147507;630874;0;9975
14709283;2978611;8005333;12756253;-5064297;237035;-9433413;0;0;-3140497;630876;0;9975
14714147;2980518;8010769;12759973;-5061007;447559;-9361220;0;0;-3128624;630878;0;9975
14713003;2978992;8009816;12758399;-5064058;804329;-9298182;0;0;-3119326;630880;0;9975
14712526;2975559;8008624;12760116;-5071592;1134777;-9296561;0;0;-3116560;630882;0;9975
14711763;2971792;8006478;12758113;-5077791;1376533;-9350825;0;0;-3115892;630884;0;9975
14707280;2967548;8003617;12751199;-5083418;1457214;-9523869;0;0;-3124046;630886;0;9975
14701368;2965164;7998610;12747003;-5081892;1258897;-9588433;0;0;-3137636;630888;0;9975
14701415;2968883;7998896;12748433;-5074597;926494;-9476615;0;0;-3144836;630890;0;9975
14707280;2974319;8003426;12755633;-5069304;587511;-9425402;0;0;-3144169;630892;0;9975
14712621;2980280;8008385;12761451;-5064440;345659;-9366227;0;0;-3140974;630894;0;9975
14712001;2978945;8007336;12756730;-5061960;259685;-9360171;0;0;-3138018;630896;0;9975
14714290;2979612;8009148;12756730;-5059719;429153;-9426070;0;0;-3125381;630898;0;9975
14711763;2975321;8007431;12754727;-5064297;768661;-9496403;0;0;-3118133;630900;0;9975
14709760;2969837;8004380;12752725;-5072498;1125860;-9474946;0;0;-3117370;630902;0;9975
14711095;2970266;8004857;12755490;-5077458;1387071;-9466935;0;0;-3117561;630904;0;9975
14708806;2968931;8002043;12753583;-5080652;1469326;-9455062;0;0;-3125381;630906;0;9975
14702703;2965164;7997847;12748815;-5081844;1285219;-9405614;0;0;-3139543;630908;0;9975
14702989;2968073;7998896;12748862;-5077314;946617;-9352828;0;0;-3146934;630910;0;9975
14703943;2968740;7999182;12749482;-5074215;611591;-9325410;0;0;-3148842;630912;0;9975
14703943;2969313;7999611;12748672;-5073547;355720;-9321166;0;0;-3148699;630914;0;9975
14706994;2973223;8001376;12748385;-5065012;272178;-9338666;0;0;-3141451;630916;0;9975
14707805;2971601;8002663;12747718;-5065298;476694;-9330941;0;0;-3133392;630918;0;9975
14708282;2969885;8003569;12748672;-5069256;828790;-9344292;0;0;-3124189;630920;0;9975
14710094;2970409;8003283;12748576;-5072975;1162576;-9388257;0;0;-3118229;630922;0;9975
14711620;2969408;8004189;12750341;-5077934;1422310;-9396411;0;0;-3118229;630924;0;9975
14710714;2969026;8004952;12750245;-5081463;1507997;-9378386;0;0;-3123093;630926;0;9975
14703656;2967882;7999325;12746049;-5080795;1325082;-9333659;0;0;-3135013;630928;0;9975
14697934;2965402;7993603;12741757;-5080032;982999;-9296513;0;0;-3145981;630930;0;9975
14690543;2957868;7985497;12736846;-5086947;636148;-9264422;0;0;-3155994;630932;0;9975
14691640;2960205;7986737;12738277;-5085802;405359;-9195376;0;0;-3155279;630934;0;9975
14693786;2963066;7989693;12739230;-5079174;336408;-9201718;0;0;-3147459;630936;0;9975
14694406;2960300;7990838;12739421;-5080557;471305;-9341384;0;0;-3142071;630938;0;9975
14702274;2966595;7998038;12745048;-5076599;806856;-9423113;0;0;-3127861;630940;0;9975
14700509;2962398;7994128;12745620;-5084849;1165294;-9405566;0;0;-3124571;630942;0;9975
14705230;2965832;7997084;12750102;-5086994;1443052;-9370471;0;0;-3120279;630944;0;9975
14703656;2966070;7995987;12749196;-5087519;1541042;-9317876;0;0;-3127050;630946;0;9975
14694644;2959442;7989216;12740232;-5092001;1349830;-9251881;0;0;-3144932;630948;0;9975
14695026;2963352;7990599;12742187;-5085182;984621;-9241152;0;0;-3152990;630950;0;9975
14704753;2972030;8000231;12753726;-5076790;616693;-9321261;0;0;-3150320;630952;0;9975
14711334;2980137;8007098;12760068;-5067396;350284;-9347010;0;0;-3143263;630954;0;9975
14709617;2977323;8007384;12754966;-5064535;282669;-9278489;0;0;-3137398;630956;0;9975
14707233;2972650;8005429;12751151;-5066586;488805;-9271765;0;0;-3132343;630958;0;9975
14708997;2971029;8006525;12750817;-5069256;840377;-9345389;0;0;-3124761;630960;0;9975
14710428;2971125;8008194;12751628;-5073881;1202583;-9312773;0;0;-3120565;630962;0;9975
14707519;2967405;8005333;12751771;-5081272;1473236;-9234715;0;0;-3123617;630964;0;9975
14707328;2968407;8004141;12753678;-5082369;1552534;-9258319;0;0;-3128290;630966;0;9975
14702369;2966404;8001614;12747670;-5082178;1335573;-9340811;0;0;-3140783;630968;0;9975
14697028;2964401;7996035;12744094;-5081701;968170;-9387208;0;0;-3151083;630970;0;9975
14697982;2965355;7994938;12744380;-5080557;616693;-9405566;0;0;-3153372;630972;0;9975
14697172;2964353;7994223;12742473;-5081081;358390;-9357739;0;0;-3154087;630974;0;9975
14698173;2964783;7994509;12740422;-5076981;307750;-9264041;0;0;-3149271;630976;0;9975
14700795;2964306;7998181;12740947;-5075121;517416;-9306527;0;0;-3138876;630978;0;9975
14704086;2965736;8001996;12743808;-5077362;845718;-9416199;0;0;-3129291;630980;0;9975
14704849;2963114;7999850;12744285;-5083132;1154375;-9518147;0;0;-3125524;630982;0;9975
14707519;2964640;8001423;12748910;-5087328;1417684;-9509707;0;0;-3123379;630984;0;9975
14706899;2965832;8000899;12749578;-5085278;1518583;-9437991;0;0;-3125954;630986;0;9975
14697934;2959156;7995177;12738658;-5088377;1333093;-9369231;0;0;-3142214;630988;0;9975
14693452;2957535;7991505;12735082;-5085611;1002740;-9295607;0;0;-3151274;630990;0;9975
14693643;2958679;7990933;12737704;-5083561;663280;-9258557;0;0;-3153419;630992;0;9975
14695789;2960634;7993746;12738420;-5082417;393581;-9306098;0;0;-3152847;630994;0;9975
14697744;2962303;7996464;12739135;-5076218;320053;-9305668;0;0;-3144932;630996;0;9975
14698554;2962589;7997895;12736846;-5075216;532579;-9281970;0;0;-3134203;630998;0;9975
14696647;2959442;7997227;12734414;-5080176;872087;-9344912;0;0;-3126860;631000;0;9975
14703800;2964306;8001423;12743379;-5079842;1211166;-9380103;0;0;-3117895;631002;0;9975
14706899;2965546;8004427;12746526;-5084276;1449489;-9409905;0;0;-3118229;631004;0;9975
14705993;2965164;8003521;12745763;-5085373;1539373;-9356356;0;0;-3123999;631006;0;9975
14698459;2959204;7996464;12737323;-5088091;1358699;-9274197;0;0;-3138637;631008;0;9975
14693643;2957773;7993126;12733413;-5086947;1016283;-9219742;0;0;-3148603;631010;0;9975
14693404;2956915;7990933;12734796;-5085755;643539;-9269810;0;0;-3152180;631012;0;9975
14691449;2954769;7988739;12732602;-5087853;369072;-9303046;0;0;-3155517;631014;0;9975
14692165;2955437;7988120;12732221;-5083037;296640;-9332896;0;0;-3148889;631016;0;9975
14694501;2959919;7990790;12734891;-5081701;505542;-9359027;0;0;-3136921;631018;0;9975
14696361;2960920;7992983;12737418;-5081654;863456;-9377337;0;0;-3128862;631020;0;9975
14695693;2957821;7990981;12738086;-5088997;1194429;-9389020;0;0;-3127718;631022;0;9975
14706184;2964878;7999468;12748481;-5087233;1446771;-9373475;0;0;-3120327;631024;0;9975
14705421;2967739;7999039;12747861;-5086994;1546907;-9317160;0;0;-3124571;631026;0;9975
14704944;2970648;8002568;12748529;-5082226;1356744;-9276963;0;0;-3132486;631028;0;9975
14702464;2970791;8000517;12746955;-5077076;991678;-9255124;0;0;-3141737;631030;0;9975
14696504;2965116;7993746;12744285;-5080176;631856;-9272290;0;0;-3152799;631032;0;9975
14702941;2972555;8001137;12753011;-5074263;372123;-9310723;0;0;-3149557;631034;0;9975
14709998;2979326;8007384;12757445;-5065823;304794;-9293128;0;0;-3139210;631036;0;9975
14710857;2979946;8007765;12757493;-5064345;524473;-9268094;0;0;-3126430;631038;0;9975
14706231;2975607;8003951;12753202;-5068493;878143;-9298850;0;0;-3119850;631040;0;9975
14706518;2972317;8003474;12754251;-5075216;1219082;-9317399;0;0;-3118276;631042;0;9975
14708949;2973318;8005524;12757350;-5080891;1452017;-9365369;0;0;-3119469;631044;0;9975
14706899;2971363;8003378;12753345;-5083132;1517915;-9375001;0;0;-3124905;631046;0;9975
14703227;2970409;7999945;12750102;-5082083;1336479;-9286976;0;0;-3138733;631048;0;9975
14700795;2970743;7997847;12750531;-5078983;964164;-9291554;0;0;-3150892;631050;0;9975
14699746;2967882;7996369;12749148;-5081177;604963;-9285927;0;0;-3159571;631052;0;9975
14707471;2976227;8003092;12753917;-5070400;362587;-9232331;0;0;-3156233;631054;0;9975
14707662;2979421;8004237;12755204;-5063248;290918;-9260655;0;0;-3152084;631056;0;9975
14707853;2978325;8005000;12755061;-5063391;503730;-9296561;0;0;-3142786;631058;0;9975
14707471;2974319;8003712;12751771;-5068159;844335;-9357501;0;0;-3130293;631060;0;9975
14705421;2969694;8000470;12749816;-5075979;1155662;-9497166;0;0;-3122616;631062;0;9975
14707853;2969456;8002663;12752248;-5080176;1400661;-9488154;0;0;-3119039;631064;0;9975
14707137;2969503;8003712;12752009;-5083037;1471376;-9428931;0;0;-3123855;631066;0;9975
14703275;2967930;8000994;12748290;-5081701;1278782;-9401608;0;0;-3138685;631068;0;9975
14700080;2965402;7998229;12742663;-5079842;942754;-9413815;0;0;-3153896;631070;0;9975
14696313;2961635;7995034;12738944;-5082655;594854;-9316254;0;0;-3161240;631072;0;9975
14693118;2958679;7992173;12736369;-5085421;331878;-9319068;0;0;-3164148;631074;0;9975
14695693;2961063;7995415;12737895;-5080605;255537;-9361935;0;0;-3158998;631076;0;9975
14704515;2968120;8004857;12745811;-5071926;439500;-9425355;0;0;-3140116;631078;0;9975
14710809;2972507;8010722;12750484;-5068255;799369;-9429503;0;0;-3125191;631080;0;9975
14710428;2970028;8008528;12749387;-5074930;1149749;-9429598;0;0;-3119850;631082;0;9975
14709617;2968502;8005524;12749101;-5080700;1397466;-9416247;0;0;-3116512;631084;0;9975
14710809;2970028;8005763;12750197;-5080366;1494074;-9351111;0;0;-3119850;631086;0;9975
14709760;2971792;8005476;12749339;-5076599;1313734;-9263325;0;0;-3129578;631088;0;9975
14707376;2972078;8003998;12749101;-5072689;979709;-9185553;0;0;-3138161;631090;0;9975
14703895;2969313;7999659;12746955;-5074406;615739;-9204484;0;0;-3147125;631092;0;9975
14700080;2966595;7996846;12742950;-5075789;307607;-9378625;0;0;-3150177;631094;0;9975
14696075;2962828;7993985;12736894;-5076981;244808;-9382821;0;0;-3149319;631096;0;9975
14695550;2963257;7995320;12737847;-5077648;432062;-9439040;0;0;-3140497;631098;0;9975
14700509;2964592;7996989;12740184;-5078602;782966;-9450293;0;0;-3131723;631100;0;9975
14704849;2969026;8000517;12745715;-5080032;1140403;-9427167;0;0;-3125524;631102;0;9975
14704181;2967024;7999468;12745524;-5084801;1394319;-9470988;0;0;-3125048;631104;0;9975
14699937;2962208;7995558;12741757;-5088377;1473760;-9415675;0;0;-3133154;631106;0;9975
14697744;2962637;7995129;12741853;-5087710;1273346;-9342909;0;0;-3144073;631108;0;9975
14697219;2964067;7993937;12741757;-5083752;919818;-9332705;0;0;-3151989;631110;0;9975
14693548;2961159;7988120;12739039;-5087042;556755;-9385443;0;0;-3159571;631112;0;9975
14687015;2956676;7981682;12734271;-5091667;299930;-9375716;0;0;-3166342;631114;0;9975
14686061;2956199;7980061;12732078;-5089903;240659;-9328747;0;0;-3164148;631116;0;9975
14688255;2958727;7983923;12733365;-5086708;430393;-9426070;0;0;-3152132;631118;0;9975
14693357;2962398;7989550;12738467;-5084324;795221;-9487248;0;0;-3138590;631120;0;9975
14700891;2966547;7995320;12747527;-5082655;1154089;-9455157;0;0;-3130102;631122;0;9975
14707328;2970886;8000517;12754060;-5083132;1403474;-9437705;0;0;-3124523;631124;0;9975
14705421;2971220;7999278;12752439;-5084133;1477432;-9404326;0;0;-3129530;631126;0;9975
14698602;2967739;7995654;12746717;-5083513;1262855;-9384204;0;0;-3145504;631128;0;9975
14696790;2967739;7995797;12746097;-5079079;916767;-9345484;0;0;-3153276;631130;0;9975
14698459;2968836;7996226;12749291;-5078745;563049;-9344483;0;0;-3154135;631132;0;9975
14698697;2970791;7995177;12747956;-5077696;306558;-9331751;0;0;-3156280;631134;0;9975
14701845;2974319;7999278;12750674;-5070210;258493;-9314395;0;0;-3148985;631136;0;9975
14702655;2971411;7999135;12748385;-5069542;476551;-9344769;0;0;-3139734;631138;0;9975
14701034;2967310;7999135;12745524;-5076075;830078;-9376383;0;0;-3137112;631140;0;9975
14706708;2970838;8004618;12752725;-5076265;1161289;-9405471;0;0;-3128624;631142;0;9975
14713956;2977943;8010436;12759830;-5073977;1407385;-9410334;0;0;-3118324;631144;0;9975
14706565;2974081;8003664;12753202;-5080462;1444482;-9454251;0;0;-3127813;631146;0;9975
14698316;2967787;7998133;12744905;-5083370;1239109;-9396697;0;0;-3142309;631148;0;9975
14705468;2975511;8005047;12751103;-5073023;914669;-9322215;0;0;-3141212;631150;0;9975
14704562;2973699;8003521;12750770;-5071831;584411;-9292365;0;0;-3145313;631152;0;9975
14702369;2971649;8001233;12748195;-5073166;332021;-9291697;0;0;-3147793;631154;0;9975
14701892;2972698;8000994;12745429;-5069018;259685;-9327937;0;0;-3142309;631156;0;9975
14705278;2974081;8004952;12748624;-5067968;460243;-9346057;0;0;-3130436;631158;0;9975
14704610;2971172;8002949;12747050;-5072641;822734;-9358645;0;0;-3123665;631160;0;9975
14704610;2968693;8001137;12746860;-5078888;1156377;-9395075;0;0;-3120708;631162;0;9975
14702751;2966451;7999325;12745954;-5085564;1419639;-9371138;0;0;-3123379;631164;0;9975
14699270;2963686;7997132;12741996;-5088806;1496505;-9308768;0;0;-3131437;631166;0;9975
14694072;2958822;7996035;12736989;-5089331;1288795;-9246636;0;0;-3142977;631168;0;9975
14696742;2962637;7997561;12739564;-5082131;942039;-9275914;0;0;-3149700;631170;0;9975
14697076;2962589;7995272;12739612;-5083561;598287;-9302474;0;0;-3153610;631172;0;9975
14694120;2962494;7993126;12736131;-5083513;332260;-9282399;0;0;-3154945;631174;0;9975
14696027;2961826;7996703;12735797;-5078173;269746;-9311391;0;0;-3148413;631176;0;9975
14701034;2965498;8002520;12740327;-5073881;469112;-9402037;0;0;-3133154;631178;0;9975
14713241;2974796;8013058;12749435;-5067778;827169;-9440375;0;0;-3117704;631180;0;9975
14713575;2974081;8010960;12750674;-5073738;1157188;-9458972;0;0;-3114653;631182;0;9975
14708091;2967357;8003855;12744809;-5082321;1403904;-9448195;0;0;-3115749;631184;0;9975
14702464;2963495;8000613;12739564;-5085993;1455593;-9464312;0;0;-3126240;631186;0;9975
14698078;2961445;7997799;12735177;-5085087;1257801;-9410430;0;0;-3139543;631188;0;9975
14689876;2958155;7991696;12731601;-5085230;916004;-9332228;0;0;-3152609;631190;0;9975
14686300;2953243;7985592;12728263;-5091286;561666;-9315301;0;0;-3161955;631192;0;9975
14686347;2954149;7985783;12728454;-5088425;315046;-9308911;0;0;-3160810;631194;0;9975
14695312;2965546;7994605;12737943;-5076122;248575;-9342051;0;0;-3146934;631196;0;9975
14708997;2978849;8008433;12751390;-5064440;455522;-9383679;0;0;-3125238;631198;0;9975
14711429;2979755;8009768;12754203;-5064583;809383;-9430457;0;0;-3116131;631200;0;9975
14714767;2981949;8013392;12758161;-5068445;1151847;-9431458;0;0;-3112602;631202;0;9975
14717580;2983999;8013154;12760068;-5070877;1396036;-9407092;0;0;-3110409;631204;0;9975
14713098;2981520;8009959;12758494;-5073547;1471233;-9373236;0;0;-3117847;631206;0;9975
14705850;2976799;8003712;12752677;-5075550;1277017;-9318638;0;0;-3135633;631208;0;9975
14702941;2974367;7999182;12749673;-5074883;905799;-9313441;0;0;-3148031;631210;0;9975
14704658;2976608;7999707;12753631;-5074453;552558;-9332610;0;0;-3149223;631212;0;9975
14706565;2980518;8003045;12755967;-5070067;311040;-9344531;0;0;-3144550;631214;0;9975
14708234;2980566;8004284;12754441;-5066061;260305;-9316779;0;0;-3139305;631216;0;9975
14702131;2974319;7998419;12748862;-5072069;469589;-9359933;0;0;-3134298;631218;0;9975
14700605;2970123;7997370;12746240;-5076981;802183;-9457064;0;0;-3128147;631220;0;9975
14706422;2972746;8004046;12753917;-5079079;1133871;-9470988;0;0;-3118563;631222;0;9975
14712383;2977180;8006716;12758637;-5078220;1387357;-9457589;0;0;-3113079;631224;0;9975
14707710;2972030;8001709;12752820;-5083943;1439905;-9435845;0;0;-3123331;631226;0;9975
14699985;2968597;7997799;12745143;-5082798;1250314;-9351063;0;0;-3136253;631228;0;9975
14693595;2965021;7992316;12740661;-5082750;898647;-9303666;0;0;-3149319;631230;0;9975
14691545;2963257;7989741;12741662;-5087757;550413;-9280968;0;0;-3158951;631232;0;9975
14693452;2965784;7993603;12743999;-5085993;312614;-9286738;0;0;-3160190;631234;0;9975
14696409;2969169;7995415;12745524;-5080843;269699;-9252787;0;0;-3151274;631236;0;9975
14697553;2968836;7997752;12744666;-5078697;477218;-9299660;0;0;-3138161;631238;0;9975
14698411;2967262;7998753;12742950;-5081892;820446;-9404612;0;0;-3132057;631240;0;9975
14696981;2962684;7995558;12741519;-5089569;1146984;-9461737;0;0;-3132105;631242;0;9975
14698554;2963829;7996369;12746001;-5095053;1394653;-9430648;0;0;-3128576;631244;0;9975
14701558;2968788;7999325;12748624;-5090904;1447725;-9420872;0;0;-3127670;631246;0;9975
14698459;2967834;7996417;12743999;-5087328;1238536;-9421826;0;0;-3141498;631248;0;9975
14695121;2965736;7993889;12741710;-5086231;886154;-9363509;0;0;-3154564;631250;0;9975
14694549;2963734;7993889;12740518;-5086327;535154;-9351969;0;0;-3159284;631252;0;9975
14692069;2963018;7992459;12738992;-5087805;278902;-9379149;0;0;-3160190;631254;0;9975
14696742;2966547;7996083;12740375;-5081272;225162;-9408999;0;0;-3150988;631256;0;9975
14703561;2970123;8002377;12744571;-5075312;458669;-9358836;0;0;-3136682;631258;0;9975
14706613;2972078;8006478;12748147;-5074310;830507;-9337855;0;0;-3125572;631260;0;9975
14711191;2974701;8008862;12753917;-5076122;1139402;-9459019;0;0;-3119898;631262;0;9975
14709426;2970743;8005476;12750579;-5082989;1371526;-9498025;0;0;-3121233;631264;0;9975
14703418;2967024;8001280;12743903;-5089617;1421690;-9487010;0;0;-3132105;631266;0;9975
14699031;2967024;7998133;12741757;-5085707;1204300;-9447432;0;0;-3143597;631268;0;9975
14699127;2969360;8000184;12742330;-5078793;864267;-9387208;0;0;-3151464;631270;0;9975
14701320;2971744;8001280;12745143;-5077934;524711;-9343482;0;0;-3155470;631272;0;9975
14700366;2970600;7999039;12741853;-5075264;292921;-9333611;0;0;-3156948;631274;0;9975
14697744;2969551;7998133;12740565;-5073738;243568;-9337664;0;0;-3151417;631276;0;9975
14704658;2975654;8004761;12748242;-5070400;454950;-9370042;0;0;-3138780;631278;0;9975
14711524;2978515;8011246;12753297;-5066919;822305;-9397507;0;0;-3127050;631280;0;9975
14714338;2979755;8012248;12757588;-5069876;1153087;-9385491;0;0;-3121948;631282;0;9975
14720489;2984094;8016491;12763978;-5071020;1387643;-9422351;0;0;-3116417;631284;0;9975
14717056;2982759;8013964;12761260;-5071879;1445818;-9433127;0;0;-3121805;631286;0;9975
14706422;2973461;8003903;12748624;-5076933;1246977;-9376479;0;0;-3140497;631288;0;9975
14699413;2968979;7996893;12742902;-5079031;885009;-9335328;0;0;-3155327;631290;0;9975
14701082;2971792;7996989;12748481;-5076742;537681;-9274531;0;0;-3156948;631292;0;9975
14710189;2982092;8006859;12758065;-5067921;296640;-9311104;0;0;-3146839;631294;0;9975
14715387;2988529;8011723;12761308;-5057907;251197;-9364176;0;0;-3135633;631296;0;9975
14716245;2988052;8012295;12761165;-5059099;462102;-9389401;0;0;-3128624;631298;0;9975
14717342;2985096;8012200;12759019;-5061150;826978;-9383536;0;0;-3122663;631300;0;9975
14718200;2983284;8013344;12760068;-5065632;1171016;-9360314;0;0;-3118944;631302;0;9975
14722158;2986097;8016062;12765170;-5066586;1405668;-9417296;0;0;-3115845;631304;0;9975
14723350;2989101;8017350;12767840;-5065537;1447677;-9447861;0;0;-3122520;631306;0;9975
14720441;2988767;8014822;12764550;-5061245;1245451;-9373952;0;0;-3131056;631308;0;9975
14712478;2981281;8008767;12755490;-5064440;888729;-9329510;0;0;-3142071;631310;0;9975
14713765;2981472;8011055;12758304;-5065966;553131;-9286595;0;0;-3143644;631312;0;9975
14712526;2981949;8010197;12755109;-5062771;292015;-9310294;0;0;-3144455;631314;0;9975
14709665;2980280;8007813;12750627;-5061817;222301;-9377671;0;0;-3141260;631316;0;9975
14712526;2980137;8009148;12751294;-5061627;430011;-9461594;0;0;-3131437;631318;0;9975
14715101;2980137;8011103;12752105;-5062437;787210;-9504939;0;0;-3123140;631320;0;9975
